Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	A	um	lam	t10	t50	t90	t_window	t_inflection	y_inflection	auc	R2	RMSE	normalized_RMSE	AIC	BIC
SPCC1620.13	SPCC1620.13	viable	V	0.639	-0.107	6.691	6.327	3.691	-0.446	-6.773	4.495	0.235	2.239	0.296299	0.47	0.265839	-6.089	-5.851
SPCC1620.14c	snf22	viable	V	2.4	0.115	-0.0	1.274	10.487	24.945	23.671	7.674	0.883	20.338	0.977977	0.097	0.048935	-31.379	-31.141
SPCC1672.01	SPCC1672.01	inviable	E	-0.002	0.0	0.0	-0.545	-4.488	-10.676	-10.131	-3.284	-0.001	-0.0	-0.018974	0.215	0.284484	-18.568	-18.329
SPCC1672.03c	gud1	viable	V	0.227	0.038	0.0	0.364	3.001	7.138	6.773	2.196	0.084	3.542	0.182527	0.19	0.28811	-20.535	-20.296
SPCC1672.04c	cox19	viable	V	1.364	0.152	13.125	13.672	17.627	23.834	10.162	16.42	0.502	2.836	0.84765	0.123	0.111572	-27.521	-27.283
SPCC1672.06c	asp1	viable	V	2.909	0.261	4.039	4.721	9.65	17.386	12.666	8.145	1.07	25.737	0.97116	0.193	0.063936	-20.335	-20.097
SPCC1672.07	utp21	inviable	E	1.369	0.229	-0.0	0.364	3.001	7.138	6.773	2.196	0.504	21.328	0.542719	0.313	0.19737	-12.563	-12.325
SPCC1672.08c	tfa2	inviable	E	4.344	0.4	0.021	0.684	5.481	13.007	12.323	4.016	1.598	55.504	0.855393	0.65	0.134127	-0.893	-0.655
SPCC1672.09	SPCC1672.09	viable	V	0.998	0.167	-0.0	0.364	3.001	7.138	6.773	2.196	0.367	15.553	0.865704	0.157	0.130177	-23.598	-23.36
SPCC1672.10	mis16	inviable	E	2.566	0.43	-0.0	0.364	3.001	7.138	6.773	2.196	0.944	39.972	0.795684	0.396	0.163122	-8.806	-8.568
SPCC1672.11c	SPCC1672.11c	viable	V	1.35	0.103	3.094	3.894	9.686	18.774	14.88	7.918	0.496	11.93	0.981646	0.064	0.052153	-38.075	-37.837
SPCC1672.12c	get4	viable	V	0.766	0.049	6.405	7.362	14.286	25.149	17.787	12.172	0.282	3.984	0.350693	0.378	0.254218	-9.576	-9.337
SPCC1682.01	qcr9	viable	V	-0.362	0.061	8.267	7.902	5.266	1.129	-6.773	6.071	-0.133	-1.787	0.242285	0.333	0.259756	-11.606	-11.368
SPCC1682.02c	mcm3	inviable	E	3.258	0.168	2.69	3.874	12.438	25.877	22.003	9.824	1.199	22.595	0.959226	0.178	0.067514	-21.6	-21.362
SPCC1682.03c	mug174	inviable	E	2.947	0.244	3.879	4.615	9.944	18.307	13.691	8.317	1.084	25.301	0.988085	0.121	0.04208	-27.855	-27.617
SPCC1682.06	SPCC1682.06	viable	V	-0.29	0.049	15.718	15.353	12.717	8.58	-6.773	13.522	-0.107	-3.559	0.176371	0.302	0.277995	-13.177	-12.939
SPCC1682.08c	mpf2	viable	V	-1.0	0.045	0.0	-1.348	-11.1	-26.403	-25.055	-8.123	-0.368	-0.152	-0.139171	0.171	0.308309	-22.276	-22.038
SPCC1682.09c	ggc1	inviable	E	2.319	0.388	0.003	0.368	3.004	7.141	6.773	2.199	0.853	36.118	0.831265	0.432	0.146807	-7.411	-7.173
SPCC1682.11c	ctl1	viable	V	-0.621	-0.104	-0.0	0.364	3.001	7.138	6.773	2.196	-0.228	-9.672	0.060844	0.191	0.296415	-20.497	-20.258
SPCC1682.12c	ubp16	viable	V	2.02	0.168	-0.0	0.734	6.046	14.38	13.646	4.424	0.743	24.6	0.98712	0.082	0.04132	-34.061	-33.823
SPCC1682.13	laf2	viable	V	0.544	0.058	2.939	3.515	7.683	14.222	10.707	6.41	0.2	5.847	0.617682	0.208	0.191991	-19.144	-18.906
SPCC1682.14	rpl1902	viable	V	3.124	0.523	-0.0	0.364	3.001	7.138	6.773	2.196	1.149	48.669	0.147404	0.884	0.305966	4.026	4.264
SPCC1682.15	mug122	viable	V	-0.057	-0.01	0.0	0.364	3.001	7.138	6.773	2.196	-0.021	-0.886	0.044158	0.114	0.368696	-28.755	-28.517
SPCC16A11.01	sfk1	viable	V	-0.588	0.096	0.0	-0.374	-3.079	-7.323	-6.949	-2.253	-0.216	-0.025	-0.040692	0.225	0.300044	-17.864	-17.626
SPCC16A11.03c	SPCC16A11.03c	viable	V	0.721	0.121	-0.0	0.364	3.001	7.138	6.773	2.196	0.265	11.226	0.411274	0.195	0.225996	-20.19	-19.952
SPCC16A11.04	snx12	viable	V	0.862	0.044	-0.0	1.185	9.757	23.208	22.023	7.14	0.317	7.727	0.90675	0.076	0.098933	-35.299	-35.061
SPCC16A11.07	coq10	viable	V	1.122	0.101	10.998	11.674	16.569	24.25	12.576	15.075	0.413	3.42	0.833762	0.137	0.128406	-25.758	-25.52
SPCC16A11.08	atg20	viable	V	-0.72	-0.121	-0.0	0.364	3.001	7.138	6.773	2.196	-0.265	-11.208	0.593614	0.155	0.202937	-23.783	-23.545
SPCC16A11.09c	tim23	inviable	E	2.43	0.407	0.0	0.364	3.001	7.138	6.773	2.196	0.894	37.851	0.868877	0.384	0.141867	-9.306	-9.068
SPCC16A11.10c	oca8	viable	V	0.56	-0.094	6.484	6.119	3.483	-0.654	-6.773	4.288	0.206	1.86	0.287553	0.385	0.278807	-9.259	-9.021
SPCC16A11.11	mrpl31	inviable	E	2.467	0.413	-0.0	0.364	3.001	7.138	6.773	2.196	0.908	38.437	0.642338	0.502	0.208386	-5.04	-4.801
SPCC16A11.12c	ubp1	viable	V	0.367	0.062	9.654	10.018	12.655	16.792	6.773	11.85	0.135	2.221	0.456465	0.177	0.198753	-21.68	-21.441
SPCC16A11.13	luc7	inviable	E	1.035	0.173	10.725	11.089	13.726	17.863	6.773	12.921	0.381	5.2	0.532066	0.424	0.226641	-7.735	-7.497
SPCC16A11.16c	rpn1302	viable	V	0.803	0.085	8.907	9.481	13.631	20.144	10.664	12.364	0.295	4.173	0.687729	0.158	0.164741	-23.541	-23.302
SPCC16A11.17	mcm4	inviable	E	1.94	0.325	-0.0	0.364	3.001	7.138	6.773	2.196	0.714	30.222	0.833922	0.285	0.122796	-14.07	-13.832
SPCC16C4.01	sif2	viable	V	0.268	0.012	0.0	1.349	11.101	26.403	25.055	8.123	0.099	2.17	0.36472	0.122	0.24403	-27.69	-27.452
SPCC16C4.02c	asi1	inviable	E	1.979	0.314	-0.0	0.385	3.168	7.536	7.151	2.318	0.728	30.446	0.766675	0.39	0.204927	-9.05	-8.812
SPCC16C4.03	pin1	viable	V	1.041	0.174	10.551	10.916	13.552	17.689	6.773	12.747	0.383	5.401	0.921075	0.12	0.103422	-27.859	-27.621
SPCC16C4.04	pex26	viable	V	-0.369	-0.062	0.0	0.364	3.001	7.138	6.773	2.196	-0.136	-5.746	0.655644	0.114	0.1851	-28.69	-28.452
SPCC16C4.06c	pus3	viable	V	1.143	0.052	0.0	1.348	11.1	26.403	25.055	8.123	0.42	9.254	0.771827	0.16	0.157271	-23.343	-23.104
SPCC16C4.07	scw1	viable	V	1.983	0.09	-0.0	1.348	11.1	26.403	25.055	8.123	0.73	16.055	0.829637	0.221	0.13732	-18.167	-17.929
SPCC16C4.08c	skb15	inviable	E	2.608	0.437	-0.0	0.364	3.001	7.138	6.773	2.196	0.96	40.633	0.475475	0.572	0.237929	-2.945	-2.707
SPCC16C4.09	sts5	viable	V	2.761	0.462	-0.0	0.364	3.001	7.138	6.773	2.196	1.016	43.004	0.863745	0.347	0.124309	-10.943	-10.705
SPCC16C4.10	pgl1	viable	V	3.935	0.246	4.674	5.652	12.721	23.815	18.163	10.563	1.448	25.287	0.976207	0.191	0.053836	-20.464	-20.226
SPCC16C4.11	pef1	viable	V	2.806	0.206	2.49	3.322	9.342	18.789	15.467	7.504	1.032	25.693	0.949183	0.239	0.081782	-16.897	-16.659
SPCC16C4.12	naa20	viable	V	2.684	0.411	0.546	0.945	3.829	8.354	7.409	2.948	0.987	39.533	0.993804	0.086	0.032494	-33.313	-33.075
SPCC16C4.14c	sfc4	viable	V	2.077	0.348	-0.0	0.364	3.001	7.138	6.773	2.196	0.764	32.359	0.821394	0.291	0.140204	-13.763	-13.525
SPCC16C4.15	rml2	inviable	E	4.238	0.71	-0.0	0.364	3.001	7.138	6.773	2.196	1.559	66.01	0.932032	0.421	0.104896	-7.86	-7.622
SPCC16C4.16c	cbc3	viable	Not_determined	0.953	0.16	-0.0	0.364	3.001	7.138	6.773	2.196	0.351	14.844	0.042109	0.445	0.297064	-6.966	-6.727
SPCC16C4.17	mug123	viable	V	0.336	0.056	0.0	0.364	3.001	7.138	6.773	2.196	0.124	5.236	0.287913	0.26	0.262045	-15.556	-15.318
SPCC16C4.18c	taf6	inviable	E	0.133	-0.02	0.0	-0.407	-3.35	-7.967	-7.561	-2.451	0.049	0.006	-0.125563	0.145	0.331994	-24.924	-24.686
SPCC16C4.19	rpp21	inviable	E	3.72	0.305	-0.0	0.746	6.139	14.602	13.856	4.492	1.368	44.95	0.849026	0.492	0.120297	-5.364	-5.125
SPCC16C4.20c	hap2	viable	V	-0.46	-0.058	-0.0	0.482	3.968	9.437	8.955	2.903	-0.169	-6.656	0.21001	0.252	0.327497	-16.042	-15.804
SPCC16C4.21	SPCC16C4.21	unknown	Not_determined	-0.678	-0.114	2.596	2.961	5.597	9.734	6.773	4.792	-0.25	-8.837	0.380319	0.528	0.228843	-4.22	-3.982
SPCC16C4.22	dpb3	viable	Not_determined	0.793	0.109	2.471	2.913	6.113	11.136	8.223	5.136	0.292	9.845	0.582603	0.332	0.189167	-11.643	-11.404
SPCC1739.01	SPCC1739.01	viable	V	-0.689	-0.031	-0.0	1.348	11.1	26.403	25.055	8.123	-0.254	-5.581	0.74629	0.098	0.159211	-31.101	-30.862
SPCC1739.02c	mrpl22	inviable	E	3.587	0.601	-0.0	0.364	3.001	7.138	6.773	2.196	1.32	55.874	0.944024	0.331	0.085518	-11.684	-11.446
SPCC1739.03	hrr1	viable	V	3.401	0.239	0.612	1.482	7.773	17.646	16.163	5.853	1.251	35.884	0.981852	0.16	0.048764	-23.293	-23.054
SPCC1739.04c	dms1	viable	V	0.648	0.109	0.917	1.282	3.918	8.055	6.773	3.113	0.239	9.529	0.419413	0.343	0.291319	-11.139	-10.901
SPCC1739.05	set5	viable	V	-1.0	0.054	1.383	0.246	-7.985	-20.9	-21.146	-5.472	-0.368	-0.248	0.231315	0.12	0.251943	-27.968	-27.73
SPCC1739.06c	met1	viable	V	-1.0	0.057	4.663	3.599	-4.094	-16.166	-19.765	-1.745	-0.368	-0.851	0.158468	0.303	0.262473	-13.096	-12.858
SPCC1739.07	cti1	condition-dependent	V	3.932	0.659	-0.0	0.364	3.001	7.138	6.773	2.196	1.447	61.252	0.865364	0.514	0.129677	-4.659	-4.421
SPCC1739.08c	SPCC1739.08c	viable	V	2.972	0.498	15.416	15.78	18.417	22.553	6.773	17.612	1.093	3.559	0.717061	0.394	0.14018	-8.918	-8.679
SPCC1739.09c	cox13	viable	V	0.562	0.094	-0.0	0.364	3.001	7.138	6.773	2.196	0.207	8.762	0.080351	0.549	0.290541	-3.608	-3.37
SPCC1739.10	mug33	viable	V	-0.274	0.046	14.064	13.7	11.063	6.926	-6.773	11.868	-0.101	-2.911	0.215263	0.17	0.264473	-22.396	-22.158
SPCC1739.13	ssa2	condition-dependent	E	2.643	0.443	-0.0	0.364	3.001	7.138	6.773	2.196	0.972	41.177	0.641572	0.509	0.196671	-4.818	-4.579
SPCC1739.14	npp106	viable	V	3.591	0.347	-0.0	0.631	5.199	12.367	11.735	3.805	1.321	46.96	0.984499	0.164	0.04452	-22.899	-22.661
SPCC1739.15	wtf21	inviable	E	-0.63	-0.088	-0.0	0.436	3.588	8.535	8.099	2.626	-0.232	-9.383	0.305071	0.275	0.253849	-14.66	-14.422
SPCC1742.01	gsf2	viable	V	-0.461	-0.046	7.259	7.864	12.245	19.119	11.254	10.908	-0.169	-2.968	0.018663	0.867	0.285628	3.714	3.953
SPCC1753.01c	ssb2	inviable	E	2.352	0.394	-0.0	0.364	3.001	7.138	6.773	2.196	0.865	36.641	0.738542	0.582	0.181806	-2.672	-2.433
SPCC1753.02c	git3	viable	V	2.089	0.095	-0.0	1.348	11.1	26.403	25.055	8.123	0.769	16.914	0.960226	0.11	0.066274	-29.382	-29.143
SPCC1753.03c	rec7	viable	V	0.249	0.042	0.0	0.364	3.001	7.138	6.773	2.196	0.092	3.877	0.158834	0.186	0.316074	-20.871	-20.632
SPCC1753.05	rsm1	viable	V	4.131	0.475	-0.0	0.531	4.371	10.398	9.867	3.199	1.52	57.833	0.986216	0.182	0.043419	-21.217	-20.979
SPCC1795.02c	vcx1	viable	V	0.527	0.024	-0.0	1.348	11.1	26.403	25.055	8.123	0.194	4.264	0.027942	0.178	0.361533	-21.659	-21.421
SPCC1795.03	gms1	viable	V	3.569	0.413	0.313	0.841	4.655	10.641	9.8	3.491	1.313	49.036	0.981946	0.187	0.052082	-20.793	-20.555
SPCC1795.04c	pre10	inviable	E	1.946	0.326	-0.0	0.364	3.001	7.138	6.773	2.196	0.716	30.306	0.647064	0.413	0.231763	-8.14	-7.902
SPCC1795.06	map2	viable	V	-0.546	-0.091	-0.0	0.364	3.001	7.138	6.773	2.196	-0.201	-8.508	0.252967	0.423	0.240005	-7.779	-7.541
SPCC1795.08c	vid21	inviable	E	4.426	0.232	3.04	4.202	12.612	25.808	21.606	10.045	1.628	29.986	0.974444	0.196	0.054087	-20.087	-19.848
SPCC1795.09	yps1	viable	V	0.865	0.076	-0.0	0.692	5.697	13.551	12.859	4.169	0.318	10.845	0.829979	0.136	0.126229	-25.883	-25.645
SPCC1795.10c	svp26	viable	V	0.245	0.013	1.664	2.821	11.194	24.332	21.511	8.638	0.09	1.918	0.117464	0.265	0.305519	-15.218	-14.98
SPCC1795.12c	SPCC1795.12c	viable	V	-1.0	0.045	0.0	-1.348	-11.1	-26.403	-25.055	-8.123	-0.368	-0.152	0.037895	0.144	0.352271	-25.037	-24.799
SPCC18.01c	adg3	viable	V	0.205	-0.034	0.0	-0.373	-3.069	-7.299	-6.926	-2.246	0.075	0.009	-1.414874	0.26	0.494427	-15.549	-15.311
SPCC18.02	SPCC18.02	viable	V	0.92	0.154	1.246	1.611	4.247	8.384	6.773	3.442	0.338	13.215	0.359671	0.474	0.236363	-5.932	-5.694
SPCC18.03	SPCC18.03	viable	V	-0.549	-0.053	2.179	2.808	7.359	14.5	11.692	5.97	-0.202	-6.055	0.880454	0.085	0.120894	-33.398	-33.16
SPCC18.04	pof6	inviable	E	2.762	0.463	-0.0	0.364	3.001	7.138	6.773	2.196	1.016	43.021	0.683268	0.519	0.193607	-4.492	-4.253
SPCC18.06c	caf1	viable	V	3.849	0.226	0.0	1.038	8.55	20.337	19.299	6.257	1.416	38.012	0.982624	0.16	0.044603	-23.331	-23.093
SPCC18.07	rpc53	inviable	E	5.302	0.455	0.179	0.89	6.037	14.112	13.222	4.466	1.951	64.752	0.977534	0.294	0.05704	-13.575	-13.337
SPCC18.08	msk1	inviable	E	1.817	0.304	-0.0	0.364	3.001	7.138	6.773	2.196	0.668	28.301	0.97238	0.112	0.062688	-29.061	-28.822
SPCC18.09c	hnt3	viable	V	1.787	-0.081	0.0	-1.348	-11.096	-26.392	-25.045	-8.12	0.657	0.272	0.028628	0.208	0.30915	-19.143	-18.904
SPCC18.10	SPCC18.10	viable	V	0.543	0.091	-0.0	0.364	3.001	7.138	6.773	2.196	0.2	8.458	-0.456667	0.662	0.407663	-0.599	-0.36
SPCC18.11c	sdc1	viable	V	2.576	0.16	5.971	6.954	14.07	25.234	18.28	11.897	0.948	13.92	0.95563	0.153	0.073995	-24.035	-23.797
SPCC18.12c	utp23	inviable	E	3.379	0.434	-0.0	0.476	3.915	9.313	8.837	2.865	1.243	49.059	0.793482	0.54	0.158651	-3.858	-3.619
SPCC18.13	trm82	viable	V	1.636	0.156	-0.0	0.64	5.27	12.536	11.896	3.857	0.602	21.266	0.956816	0.126	0.070491	-27.112	-26.874
SPCC18.15	dph7	viable	V	1.163	0.195	-0.0	0.364	3.001	7.138	6.773	2.196	0.428	18.121	0.830977	0.186	0.13576	-20.878	-20.64
SPCC18.17c	SPCC18.17c	viable	V	2.508	0.134	3.403	4.544	12.793	25.737	21.193	10.274	0.923	16.571	0.931624	0.188	0.084858	-20.708	-20.47
SPCC18.18c	fum1	unknown	Not_determined	0.178	0.008	0.0	1.348	11.1	26.403	25.055	8.123	0.066	1.443	0.030492	0.15	0.308954	-24.305	-24.067
SPCC18.19c	ost5	unknown	Not_determined	-0.429	-0.072	1.019	1.383	4.02	8.157	6.773	3.215	-0.158	-6.261	0.702872	0.146	0.186435	-24.768	-24.53
SPCC18.20	SPCC18.20	unknown	Not_determined	0.15	0.007	-0.0	1.348	11.1	26.403	25.055	8.123	0.055	1.213	-0.084435	0.429	0.304159	-7.557	-7.319
SPCC1827.01c	utp25	inviable	E	3.957	0.663	-0.0	0.364	3.001	7.138	6.773	2.196	1.456	61.644	0.877091	0.517	0.129508	-4.56	-4.321
SPCC1827.02c	pcy1	viable	V	0.392	0.027	-0.0	0.87	7.166	17.046	16.176	5.244	0.144	4.338	0.521229	0.093	0.231995	-31.957	-31.719
SPCC1827.03c	pcs60	viable	V	2.642	0.443	16.112	16.476	19.113	23.249	6.773	18.308	0.972	2.156	0.807772	0.195	0.125968	-20.156	-19.918
SPCC1827.04	vms1	viable	V	0.611	0.102	12.979	13.343	15.98	20.117	6.773	15.175	0.225	1.831	0.300983	0.31	0.271384	-12.729	-12.491
SPCC1827.07c	spx2	viable	V	0.521	0.087	2.789	3.154	5.79	9.927	6.773	4.985	0.192	6.688	0.437215	0.35	0.251543	-10.813	-10.575
SPCC1827.08c	pof7	viable	V	-0.347	0.058	13.062	12.697	10.061	5.924	-6.773	10.866	-0.128	-3.339	0.062706	0.217	0.351058	-18.449	-18.211
SPCC1840.03	sal3	viable	V	4.086	0.312	1.045	1.844	7.623	16.691	14.847	5.859	1.503	43.752	0.981999	0.201	0.047701	-19.685	-19.447
SPCC1840.04	pca1	viable	V	1.086	-0.182	1.666	1.302	-1.335	-5.472	-6.773	-0.53	0.4	0.337	0.05532	0.405	0.302135	-8.479	-8.241
SPCC1840.05c	pgm2	viable	V	1.855	0.311	-0.0	0.364	3.001	7.138	6.773	2.196	0.682	28.897	0.748757	0.306	0.164742	-12.959	-12.721
SPCC1840.06	atp5	viable	V	0.758	0.127	9.323	9.688	12.324	16.461	6.773	11.519	0.279	4.823	0.673407	0.214	0.172193	-18.692	-18.453
SPCC1840.07c	SPCC1840.07c	viable	V	0.092	0.007	0.0	0.855	7.038	16.741	15.886	5.151	0.034	1.034	0.026723	0.27	0.281558	-14.965	-14.727
SPCC1840.08c	pdi5	viable	V	0.301	0.05	0.439	0.804	3.44	7.577	6.773	2.635	0.111	4.566	0.639166	0.109	0.173645	-29.481	-29.242
SPCC1840.09	coq11	viable	V	1.373	0.149	11.427	11.991	16.073	22.478	10.487	14.827	0.505	4.392	0.446447	0.473	0.243286	-5.964	-5.726
SPCC1840.11	csl4	viable	V	-0.241	-0.04	-0.0	0.364	3.001	7.138	6.773	2.196	-0.089	-3.753	0.008148	0.719	0.338588	0.718	0.956
SPCC1840.12	opt3	viable	V	-0.275	-0.046	8.098	8.463	11.099	15.236	6.773	10.294	-0.101	-2.077	0.275654	0.195	0.272151	-20.168	-19.929
SPCC1840.13	SPCC1840.13	unknown	Not_determined	-0.742	-0.034	0.0	1.348	11.1	26.403	25.055	8.123	-0.273	-6.008	0.717936	0.126	0.191382	-27.104	-26.866
SPCC188.02	par1	viable	V	2.413	0.174	0.338	1.183	7.295	16.886	15.703	5.429	0.888	26.499	0.962281	0.169	0.066107	-22.474	-22.235
SPCC188.03	cnd3	inviable	E	2.435	0.11	-0.0	1.348	11.1	26.403	25.055	8.123	0.896	19.71	0.486407	0.542	0.218136	-3.798	-3.56
SPCC188.07	ccq1	viable	V	0.531	0.088	7.929	8.297	10.961	15.142	6.845	10.148	0.195	4.087	0.867946	0.099	0.123061	-31.052	-30.813
SPCC188.08c	ubp5	viable	V	1.733	0.124	8.116	8.969	15.137	24.814	15.845	13.254	0.638	7.609	0.49545	0.372	0.220498	-9.813	-9.575
SPCC188.09c	pfl4	viable	V	0.594	0.027	-0.0	1.348	11.1	26.403	25.055	8.123	0.218	4.806	-0.106668	0.504	0.329848	-4.973	-4.735
SPCC188.12	spn6	viable	V	0.47	-0.079	8.466	8.102	5.465	1.328	-6.773	6.27	0.173	2.408	0.314369	0.404	0.285428	-8.506	-8.268
SPCC188.13c	dcr1	viable	V	3.324	0.238	0.0	0.854	7.034	16.731	15.877	5.147	1.223	37.24	0.989986	0.114	0.036351	-28.684	-28.446
SPCC1884.01	SPCC1884.01	unknown	Not_determined	-0.201	-0.009	0.0	1.348	11.1	26.403	25.055	8.123	-0.074	-1.625	0.082017	0.169	0.247716	-22.428	-22.189
SPCC1884.02	nic1	condition-dependent	V	-0.998	-0.085	0.0	0.717	5.903	14.042	13.325	4.32	-0.367	-12.304	0.452564	0.41	0.226711	-8.261	-8.023
SPCC18B5.01c	bfr1	viable	V	0.4	0.025	6.152	7.124	14.16	25.199	18.075	12.012	0.147	2.126	0.440781	0.144	0.195368	-25.03	-24.792
SPCC18B5.03	wee1	viable	V	2.357	0.125	3.215	4.367	12.699	25.774	21.407	10.156	0.867	15.777	0.954297	0.135	0.072868	-26.002	-25.764
SPCC18B5.04	rsm18	inviable	E	3.461	0.58	-0.0	0.364	3.001	7.138	6.773	2.196	1.273	53.918	0.767059	0.566	0.144061	-3.098	-2.86
SPCC18B5.05c	SPCC18B5.05c	viable	V	1.34	-0.061	0.0	-1.337	-11.007	-26.182	-24.845	-8.055	0.493	0.202	-0.006022	0.265	0.310623	-15.27	-15.031
SPCC18B5.06	dom34	viable	V	0.758	0.053	2.593	3.469	9.808	19.754	16.285	7.873	0.279	6.642	0.930976	0.073	0.095137	-35.779	-35.541
SPCC18B5.07c	nup61	viable	V	-0.322	0.054	13.15	12.786	10.149	6.012	-6.773	10.954	-0.118	-3.122	-0.082306	0.277	0.295388	-14.553	-14.314
SPCC18B5.08c	ism1	inviable	E	3.222	0.54	-0.0	0.364	3.001	7.138	6.773	2.196	1.185	50.193	0.942959	0.282	0.088998	-14.247	-14.008
SPCC18B5.09c	thc1	viable	V	0.43	0.072	-0.0	0.364	3.001	7.138	6.773	2.196	0.158	6.692	0.525756	0.121	0.212729	-27.842	-27.604
SPCC18B5.10c	tho3	viable	V	1.901	0.1	3.017	4.181	12.601	25.813	21.632	10.03	0.699	12.902	0.667449	0.34	0.172103	-11.241	-11.003
SPCC18B5.11c	cds1	viable	V	0.755	0.083	-0.0	0.555	4.569	10.869	10.314	3.344	0.278	10.403	0.904622	0.085	0.102182	-33.362	-33.124
SPCC1902.01	gaf1	viable	V	0.98	-0.044	0.0	-1.348	-11.1	-26.402	-25.054	-8.123	0.361	0.149	-0.31791	0.296	0.346425	-13.505	-13.267
SPCC1902.02	mug72	viable	V	0.729	0.085	0.0	0.523	4.302	10.234	9.711	3.148	0.268	10.262	0.501319	0.25	0.227759	-16.205	-15.966
SPCC1906.02c	rqt3	viable	V	0.82	0.039	0.001	1.299	10.689	25.424	24.125	7.822	0.302	6.842	0.955755	0.051	0.081308	-41.749	-41.511
SPCC1906.04	wtf20	viable	V	1.076	0.18	-0.0	0.364	3.001	7.138	6.773	2.196	0.396	16.754	-0.297062	0.986	0.388963	5.781	6.019
SPCC191.01	SPCC191.01	viable	V	-0.733	-0.123	-0.0	0.364	3.001	7.138	6.773	2.196	-0.27	-11.416	-0.116638	0.661	0.345135	-0.626	-0.387
SPCC191.04c	SPCC191.04c	unknown	Not_determined	0.531	-0.024	0.0	-1.348	-11.1	-26.403	-25.055	-8.123	0.195	0.081	-0.01438	0.119	0.328103	-28.089	-27.85
SPCC191.05c	SPCC191.05c	viable	V	-0.646	-0.108	11.36	11.725	14.361	18.498	6.773	13.556	-0.237	-2.861	0.578606	0.173	0.223259	-22.028	-21.789
SPCC191.06	SPCC191.06	viable	V	-0.175	0.028	0.0	-0.382	-3.143	-7.477	-7.095	-2.3	-0.064	-0.008	-0.247696	0.223	0.409925	-18.039	-17.801
SPCC191.09c	gst1	viable	V	0.983	0.165	-0.0	0.364	3.001	7.138	6.773	2.196	0.361	15.307	0.633307	0.286	0.201241	-14.019	-13.781
SPCC191.10	SPCC191.10	viable	V	2.139	0.358	6.893	7.257	9.894	14.031	6.773	9.089	0.787	18.708	0.923194	0.244	0.120622	-16.537	-16.298
SPCC191.11	inv1	viable	V	-0.982	0.157	0.001	-0.38	-3.138	-7.465	-7.085	-2.296	-0.361	-0.042	-0.289428	0.139	0.48346	-25.601	-25.363
SPCC1919.01	ckk2	viable	V	-0.406	-0.018	0.01	1.357	11.105	26.401	25.044	8.129	-0.149	-3.282	0.615183	0.101	0.242786	-30.759	-30.521
SPCC1919.02	pbn1	inviable	E	0.263	0.013	1.321	2.588	11.757	26.145	23.556	8.958	0.097	1.981	0.308045	0.148	0.264891	-24.561	-24.322
SPCC1919.03c	amk2	viable	V	1.0	0.054	0.32	1.445	9.584	22.356	20.911	7.099	0.368	9.07	0.861644	0.121	0.132572	-27.734	-27.496
SPCC1919.04	SPCC1919.04	unknown	Not_determined	0.975	0.145	-0.0	0.41	3.372	8.021	7.612	2.468	0.359	14.769	0.198978	0.444	0.261543	-6.978	-6.74
SPCC1919.05	ski3	viable	V	1.768	0.089	2.177	3.392	12.183	25.977	22.585	9.499	0.65	12.67	0.987275	0.055	0.038348	-40.332	-40.093
SPCC1919.06c	wtf25	unknown	Not_determined	-1.0	0.11	0.333	-0.219	-4.216	-10.488	-10.269	-2.996	-0.368	-0.088	-0.985611	0.224	0.526429	-17.919	-17.681
SPCC1919.07	SPCC1919.07	viable	V	0.242	0.041	6.32	6.685	9.321	13.458	6.773	8.516	0.089	2.258	0.128202	0.358	0.298974	-10.415	-10.176
SPCC1919.08c	mrpl33	inviable	E	2.29	0.378	-0.0	0.37	3.046	7.245	6.875	2.229	0.842	35.55	0.956716	0.186	0.080414	-20.885	-20.646
SPCC1919.09	tif6	viable	V	1.777	0.298	-0.0	0.364	3.001	7.138	6.773	2.196	0.654	27.686	0.584558	0.502	0.24588	-5.032	-4.793
SPCC1919.10c	myo52	condition-dependent	V	3.119	0.471	-0.0	0.404	3.325	7.909	7.505	2.433	1.147	47.404	0.993228	0.099	0.031622	-30.924	-30.686
SPCC1919.11	mug137	viable	V	-1.0	0.047	0.938	-0.352	-9.69	-24.343	-23.99	-6.839	-0.368	-0.218	-3.059057	0.247	0.640366	-16.404	-16.165
SPCC1919.12c	erm2	viable	V	-0.563	0.07	-0.0	-0.489	-4.025	-9.574	-9.085	-2.945	-0.207	-0.031	-1.620382	0.262	0.504779	-15.432	-15.193
SPCC1919.13c	bmt5	viable	V	0.281	0.047	0.315	0.68	3.316	7.453	6.773	2.511	0.103	4.287	0.386876	0.18	0.227059	-21.432	-21.193
SPCC1919.14c	bdp1	inviable	E	1.793	0.104	0.442	1.499	9.145	21.143	19.643	6.811	0.659	16.843	0.973858	0.091	0.058421	-32.285	-32.047
SPCC1919.15	brl1	viable	V	2.96	0.292	-0.0	0.618	5.089	12.104	11.486	3.724	1.089	39.062	0.983583	0.137	0.046402	-25.812	-25.574
SPCC23B6.01c	osh6	viable	V	-1.0	-0.093	4.972	5.63	10.393	17.866	12.236	8.939	-0.368	-8.154	0.804413	0.211	0.138723	-18.916	-18.677
SPCC23B6.02c	ecm1	viable	V	-1.0	0.059	1.597	0.566	-6.899	-18.611	-19.177	-4.62	-0.368	-0.264	0.029623	0.285	0.28805	-14.075	-13.836
